character_id,skill_slug,level,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
jingliu,base_florephemeral_dreamflux,7,2.55,1,1.275,1,,,,
jingliu,base_florephemeral_dreamflux,8,2.7,1,1.35,1,,,,
jingliu,base_florephemeral_dreamflux,9,2.85,1,1.425,1,,,,
jingliu,base_florephemeral_dreamflux,10,3,1,1.5,1,,,,
jingliu,base_florephemeral_dreamflux,11,3.12,1,1.56,1,,,,
jingliu,base_florephemeral_dreamflux,12,3.24,1,1.62,1,,,,
jingliu,base_florephemeral_dreamflux,13,3.36,1,1.68,1,,,,
jingliu,base_florephemeral_dreamflux,14,3.48,1,1.74,1,,,,
jingliu,base_florephemeral_dreamflux,15,3.6,1,1.8,1,,,,
jingliu,base_lucent_moonglow,1,0.5,,,,,,,
jingliu,base_lucent_moonglow,2,0.6,,,,,,,
jingliu,base_lucent_moonglow,3,0.7,,,,,,,
jingliu,base_lucent_moonglow,4,0.8,,,,,,,
jingliu,base_lucent_moonglow,5,0.9,,,,,,,
jingliu,base_lucent_moonglow,6,1,,,,,,,
jingliu,base_lucent_moonglow,7,1.1,,,,,,,
jingliu,base_lucent_moonglow,8,1.2,,,,,,,
jingliu,base_lucent_moonglow,9,1.3,,,,,,,
jingliu,base_lucent_moonglow,10,1.4,,,,,,,
jingliu,base_shine_of_truth,1,1,1,20,1,0.8,15,,
jingliu,base_transcendent_flash,1,1,1,,,,,,
jingliu,base_transcendent_flash,2,1.1,1,,,,,,
jingliu,base_transcendent_flash,3,1.2,1,,,,,,
jingliu,base_transcendent_flash,4,1.3,1,,,,,,
jingliu,base_transcendent_flash,5,1.4,1,,,,,,
jingliu,base_transcendent_flash,6,1.5,1,,,,,,
jingliu,base_transcendent_flash,7,1.625,1,,,,,,
jingliu,base_transcendent_flash,8,1.75,1,,,,,,
jingliu,base_transcendent_flash,9,1.875,1,,,,,,
jingliu,base_transcendent_flash,10,2,1,,,,,,
jingliu,base_transcendent_flash,11,2.1,1,,,,,,
jingliu,base_transcendent_flash,12,2.2,1,,,,,,
jingliu,base_transcendent_flash,13,2.3,1,,,,,,
jingliu,base_transcendent_flash,14,2.4,1,,,,,,
jingliu,base_transcendent_flash,15,2.5,1,,,,,,
jingliu,enhanced_moon_on_glacial_river,1,1.25,1,0.625,,,,,
jingliu,enhanced_moon_on_glacial_river,2,1.375,1,0.6875,,,,,
jingliu,enhanced_moon_on_glacial_river,3,1.5,1,0.75,,,,,
jingliu,enhanced_moon_on_glacial_river,4,1.625,1,0.8125,,,,,
jingliu,enhanced_moon_on_glacial_river,5,1.75,1,0.875,,,,,
jingliu,enhanced_moon_on_glacial_river,6,1.875,1,0.9375,,,,,
jingliu,enhanced_moon_on_glacial_river,7,2.03125,1,1.015625,,,,,
jingliu,enhanced_moon_on_glacial_river,8,2.1875,1,1.09375,,,,,
jingliu,enhanced_moon_on_glacial_river,9,2.34375,1,1.171875,,,,,
jingliu,enhanced_moon_on_glacial_river,10,2.5,1,1.25,,,,,
jingliu,enhanced_moon_on_glacial_river,11,2.625,1,1.3125,,,,,
jingliu,enhanced_moon_on_glacial_river,12,2.75,1,1.375,,,,,
jingliu,enhanced_moon_on_glacial_river,13,2.875,1,1.4375,,,,,
jingliu,enhanced_moon_on_glacial_river,14,3,1,1.5,,,,,
jingliu,enhanced_moon_on_glacial_river,15,3.125,1,1.5625,,,,,
kafka,base_caressing_moonlight,1,0.8,0.6,0.3,,,,,
kafka,base_caressing_moonlight,2,0.88,0.615,0.33,,,,,
kafka,base_caressing_moonlight,3,0.96,0.63,0.36,,,,,
kafka,base_caressing_moonlight,4,1.04,0.645,0.39,,,,,
kafka,base_caressing_moonlight,5,1.12,0.66,0.42,,,,,
kafka,base_caressing_moonlight,6,1.2,0.675,0.45,,,,,
kafka,base_caressing_moonlight,7,1.3,0.69375,0.4875,,,,,
kafka,base_caressing_moonlight,8,1.4,0.7125,0.525,,,,,
kafka,base_caressing_moonlight,9,1.5,0.73125,0.5625,,,,,
kafka,base_caressing_moonlight,10,1.6,0.75,0.6,,,,,
kafka,base_caressing_moonlight,11,1.68,0.765,0.63,,,,,
kafka,base_caressing_moonlight,12,1.76,0.78,0.66,,,,,
kafka,base_caressing_moonlight,13,1.84,0.795,0.69,,,,,
kafka,base_caressing_moonlight,14,1.92,0.81,0.72,,,,,
kafka,base_caressing_moonlight,15,2,0.825,0.75,,,,,
kafka,base_gentle_but_cruel,1,0.42,1,2,,,,,
kafka,base_gentle_but_cruel,2,0.518,1,2,,,,,
kafka,base_gentle_but_cruel,3,0.616,1,2,,,,,
kafka,base_gentle_but_cruel,4,0.714,1,2,,,,,
kafka,base_gentle_but_cruel,5,0.812,1,2,,,,,
kafka,base_gentle_but_cruel,6,0.91,1,2,,,,,
kafka,base_gentle_but_cruel,7,1.0325,1,2,,,,,
kafka,base_gentle_but_cruel,8,1.155,1,2,,,,,
kafka,base_gentle_but_cruel,9,1.2775,1,2,,,,,
kafka,base_gentle_but_cruel,10,1.4,1,2,,,,,
kafka,base_gentle_but_cruel,11,1.498,1,2,,,,,
kafka,base_gentle_but_cruel,12,1.596,1,2,,,,,
kafka,base_gentle_but_cruel,13,1.694,1,2,,,,,
kafka,base_gentle_but_cruel,14,1.792,1,2,,,,,
kafka,base_gentle_but_cruel,15,1.89,1,2,,,,,
kafka,base_mercy_is_not_forgiveness,1,1,2,0.5,,,,,
kafka,base_midnight_tumult,1,0.5,,,,,,,
kafka,base_midnight_tumult,2,0.6,,,,,,,
kafka,base_midnight_tumult,3,0.7,,,,,,,
kafka,base_midnight_tumult,4,0.8,,,,,,,
kafka,base_midnight_tumult,5,0.9,,,,,,,
kafka,base_midnight_tumult,6,1,,,,,,,
kafka,base_midnight_tumult,7,1.1,,,,,,,
kafka,base_midnight_tumult,8,1.2,,,,,,,
kafka,base_midnight_tumult,9,1.3,,,,,,,
kafka,base_midnight_tumult,10,1.4,,,,,,,
kafka,base_twilight_trill,1,0.48,1,2,1.16,0.8,,,
kafka,base_twilight_trill,2,0.512,1,2,1.26875,0.82,,,
kafka,base_twilight_trill,3,0.544,1,2,1.3775,0.84,,,
kafka,base_twilight_trill,4,0.576,1,2,1.48625,0.86,,,
kafka,base_twilight_trill,5,0.608,1,2,1.595,0.88,,,
kafka,base_twilight_trill,6,0.64,1,2,1.758125,0.9,,,
kafka,base_twilight_trill,7,0.68,1,2,1.975625,0.925,,,
kafka,base_twilight_trill,8,0.72,1,2,2.2475,0.95,,,
kafka,base_twilight_trill,9,0.76,1,2,2.57375,0.975,,,
kafka,base_twilight_trill,10,0.8,1,2,2.9,1,,,
kafka,base_twilight_trill,11,0.832,1,2,3.041375,1.02,,,
kafka,base_twilight_trill,12,0.864,1,2,3.18275,1.04,,,
kafka,base_twilight_trill,13,0.896,1,2,3.324125,1.06,,,
kafka,base_twilight_trill,14,0.928,1,2,3.4655,1.08,,,
kafka,base_twilight_trill,15,0.96,1,2,3.606875,1.1,,,
lingsha,base_dripping_mistscape,1,0.9,0.08,90,0.15,2,1,,
lingsha,base_dripping_mistscape,2,0.96,0.085,144,0.16,2,1,,
lingsha,base_dripping_mistscape,3,1.02,0.09,184.5,0.17,2,1,,
lingsha,base_dripping_mistscape,4,1.08,0.095,225,0.18,2,1,,
lingsha,base_dripping_mistscape,5,1.14,0.1,252,0.19,2,1,,
lingsha,base_dripping_mistscape,6,1.2,0.104,279,0.2,2,1,,
lingsha,base_dripping_mistscape,7,1.275,0.108,299.25,0.2125,2,1,,
lingsha,base_dripping_mistscape,8,1.35,0.112,319.5,0.225,2,1,,
lingsha,base_dripping_mistscape,9,1.425,0.116,339.75,0.2375,2,1,,
lingsha,base_dripping_mistscape,10,1.5,0.12,360,0.25,2,1,,
lingsha,base_dripping_mistscape,11,1.56,0.124,380.25,0.26,2,1,,
lingsha,base_dripping_mistscape,12,1.62,0.128,400.5,0.27,2,1,,
lingsha,base_dripping_mistscape,13,1.68,0.132,420.75,0.28,2,1,,
lingsha,base_dripping_mistscape,14,1.74,0.136,441,0.29,2,1,,
lingsha,base_dripping_mistscape,15,1.8,0.14,461.25,0.3,2,1,,
lingsha,base_mistdance_manifest,1,90,0.375,0.08,90,5,1,3,0.375
lingsha,base_mistdance_manifest,2,90,0.4125,0.085,144,5,1,3,0.4125
lingsha,base_mistdance_manifest,3,90,0.45,0.09,184.5,5,1,3,0.45
lingsha,base_mistdance_manifest,4,90,0.4875,0.095,225,5,1,3,0.4875
lingsha,base_mistdance_manifest,5,90,0.525,0.1,252,5,1,3,0.525
lingsha,base_mistdance_manifest,6,90,0.5625,0.104,279,5,1,3,0.5625
lingsha,base_mistdance_manifest,7,90,0.609375,0.108,299.25,5,1,3,0.609375
lingsha,base_mistdance_manifest,8,90,0.65625,0.112,319.5,5,1,3,0.65625
lingsha,base_mistdance_manifest,9,90,0.703125,0.116,339.75,5,1,3,0.703125
lingsha,base_mistdance_manifest,10,90,0.75,0.12,360,5,1,3,0.75
lingsha,base_mistdance_manifest,11,90,0.7875,0.124,380.25,5,1,3,0.7875
lingsha,base_mistdance_manifest,12,90,0.825,0.128,400.5,5,1,3,0.825
lingsha,base_mistdance_manifest,13,90,0.8625,0.132,420.75,5,1,3,0.8625
lingsha,base_mistdance_manifest,14,90,0.9,0.136,441,5,1,3,0.9
lingsha,base_mistdance_manifest,15,90,0.9375,0.14,461.25,5,1,3,0.9375
lingsha,base_smoke_and_splendor,1,0.4,0.1,105,0.2,,,,
lingsha,base_smoke_and_splendor,2,0.44,0.105,168,0.2,,,,
lingsha,base_smoke_and_splendor,3,0.48,0.11,215.25,0.2,,,,
lingsha,base_smoke_and_splendor,4,0.52,0.115,262.5,0.2,,,,
lingsha,base_smoke_and_splendor,5,0.56,0.12,294,0.2,,,,
lingsha,base_smoke_and_splendor,6,0.6,0.124,325.5,0.2,,,,
lingsha,base_smoke_and_splendor,7,0.65,0.128,349.125,0.2,,,,
lingsha,base_smoke_and_splendor,8,0.7,0.132,372.75,0.2,,,,
lingsha,base_smoke_and_splendor,9,0.75,0.136,396.375,0.2,,,,
lingsha,base_smoke_and_splendor,10,0.8,0.14,420,0.2,,,,
lingsha,base_smoke_and_splendor,11,0.84,0.144,443.625,0.2,,,,
lingsha,base_smoke_and_splendor,12,0.88,0.148,467.25,0.2,,,,
lingsha,base_smoke_and_splendor,13,0.92,0.152,490.875,0.2,,,,
lingsha,base_smoke_and_splendor,14,0.96,0.156,514.5,0.2,,,,
lingsha,base_smoke_and_splendor,15,1,0.16,538.125,0.2,,,,
lingsha,base_votive_incense,1,0.5,,,,,,,
lingsha,base_votive_incense,2,0.6,,,,,,,
lingsha,base_votive_incense,3,0.7,,,,,,,
lingsha,base_votive_incense,4,0.8,,,,,,,
lingsha,base_votive_incense,5,0.9,,,,,,,
lingsha,base_votive_incense,6,1,,,,,,,
lingsha,base_votive_incense,7,1.1,,,,,,,
lingsha,base_votive_incense,8,1.2,,,,,,,
lingsha,base_votive_incense,9,1.3,,,,,,,
lingsha,base_votive_incense,10,1.4,,,,,,,
lingsha,base_wisps_of_aurora,1,2,,,,,,,
luka,base_anticipator,1,0.5,1,,,,,,
luka,base_coup_de_gr_ce,1,1.98,1,0.12,3,2,,,
luka,base_coup_de_gr_ce,2,2.112,1,0.128,3,2,,,
luka,base_coup_de_gr_ce,3,2.244,1,0.136,3,2,,,
luka,base_coup_de_gr_ce,4,2.376,1,0.144,3,2,,,
luka,base_coup_de_gr_ce,5,2.508,1,0.152,3,2,,,
luka,base_coup_de_gr_ce,6,2.64,1,0.16,3,2,,,
luka,base_coup_de_gr_ce,7,2.805,1,0.17,3,2,,,
luka,base_coup_de_gr_ce,8,2.97,1,0.18,3,2,,,
luka,base_coup_de_gr_ce,9,3.135,1,0.19,3,2,,,
luka,base_coup_de_gr_ce,10,3.3,1,0.2,3,2,,,
luka,base_coup_de_gr_ce,11,3.432,1,0.208,3,2,,,
luka,base_coup_de_gr_ce,12,3.564,1,0.216,3,2,,,
luka,base_coup_de_gr_ce,13,3.696,1,0.224,3,2,,,
luka,base_coup_de_gr_ce,14,3.828,1,0.232,3,2,,,
luka,base_coup_de_gr_ce,15,3.96,1,0.24,3,2,,,
luka,base_direct_punch,1,0.5,,,,,,,
luka,base_direct_punch,2,0.6,,,,,,,
luka,base_direct_punch,3,0.7,,,,,,,
luka,base_direct_punch,4,0.8,,,,,,,
luka,base_direct_punch,5,0.9,,,,,,,
luka,base_direct_punch,6,1,,,,,,,
luka,base_direct_punch,7,1.1,,,,,,,
luka,base_direct_punch,8,1.2,,,,,,,
luka,base_direct_punch,9,1.3,,,,,,,
luka,base_direct_punch,10,1.4,,,,,,,
luka,base_flying_sparks,1,1,0.68,,,,,,
luka,base_flying_sparks,2,1,0.697,,,,,,
luka,base_flying_sparks,3,1,0.714,,,,,,
luka,base_flying_sparks,4,1,0.731,,,,,,
luka,base_flying_sparks,5,1,0.748,,,,,,
luka,base_flying_sparks,6,1,0.765,,,,,,
luka,base_flying_sparks,7,1,0.78625,,,,,,
luka,base_flying_sparks,8,1,0.8075,,,,,,
luka,base_flying_sparks,9,1,0.82875,,,,,,
luka,base_flying_sparks,10,1,0.85,,,,,,
luka,base_flying_sparks,11,1,0.867,,,,,,
luka,base_flying_sparks,12,1,0.884,,,,,,
luka,base_flying_sparks,13,1,0.901,,,,,,
luka,base_flying_sparks,14,1,0.918,,,,,,
luka,base_flying_sparks,15,1,0.935,,,,,,
luka,base_lacerating_fist,1,0.6,1,0.24,1.3,3,,,
luka,base_lacerating_fist,2,0.66,1,0.24,1.43,3,,,
luka,base_lacerating_fist,3,0.72,1,0.24,1.56,3,,,
luka,base_lacerating_fist,4,0.78,1,0.24,1.69,3,,,
luka,base_lacerating_fist,5,0.84,1,0.24,1.82,3,,,
luka,base_lacerating_fist,6,0.9,1,0.24,2.015,3,,,
luka,base_lacerating_fist,7,0.975,1,0.24,2.275,3,,,
luka,base_lacerating_fist,8,1.05,1,0.24,2.6,3,,,
luka,base_lacerating_fist,9,1.125,1,0.24,2.99,3,,,
luka,base_lacerating_fist,10,1.2,1,0.24,3.38,3,,,
luka,base_lacerating_fist,11,1.26,1,0.24,3.549,3,,,
luka,base_lacerating_fist,12,1.32,1,0.24,3.718,3,,,
luka,base_lacerating_fist,13,1.38,1,0.24,3.887,3,,,
luka,base_lacerating_fist,14,1.44,1,0.24,4.056,3,,,
luka,base_lacerating_fist,15,1.5,1,0.24,4.225,3,,,
luka,enhanced_sky_shatter_fist,1,0.1,0.4,,,,,,
luka,enhanced_sky_shatter_fist,2,0.12,0.48,,,,,,
luka,enhanced_sky_shatter_fist,3,0.14,0.56,,,,,,
luka,enhanced_sky_shatter_fist,4,0.16,0.64,,,,,,
luka,enhanced_sky_shatter_fist,5,0.18,0.72,,,,,,
luka,enhanced_sky_shatter_fist,6,0.2,0.8,,,,,,
luka,enhanced_sky_shatter_fist,7,0.22,0.88,,,,,,
luka,enhanced_sky_shatter_fist,8,0.24,0.96,,,,,,
luka,enhanced_sky_shatter_fist,9,0.26,1.04,,,,,,
luka,enhanced_sky_shatter_fist,10,0.28,1.12,,,,,,
luocha,base_cycle_of_life,1,2,0.12,2,60,,,,
luocha,base_cycle_of_life,2,2,0.1275,2,96,,,,
luocha,base_cycle_of_life,3,2,0.135,2,123,,,,
luocha,base_cycle_of_life,4,2,0.1425,2,150,,,,
luocha,base_cycle_of_life,5,2,0.15,2,168,,,,
luocha,base_cycle_of_life,6,2,0.156,2,186,,,,
luocha,base_cycle_of_life,7,2,0.162,2,199.5,,,,
luocha,base_cycle_of_life,8,2,0.168,2,213,,,,
luocha,base_cycle_of_life,9,2,0.174,2,226.5,,,,
luocha,base_cycle_of_life,10,2,0.18,2,240,,,,
luocha,base_cycle_of_life,11,2,0.186,2,253.5,,,,
luocha,base_cycle_of_life,12,2,0.192,2,267,,,,
luocha,base_cycle_of_life,13,2,0.198,2,280.5,,,,
luocha,base_cycle_of_life,14,2,0.204,2,294,,,,
luocha,base_cycle_of_life,15,2,0.21,2,307.5,,,,
luocha,base_death_wish,1,1.2,1,,,,,,
luocha,base_death_wish,2,1.28,1,,,,,,
luocha,base_death_wish,3,1.36,1,,,,,,
luocha,base_death_wish,4,1.44,1,,,,,,
luocha,base_death_wish,5,1.52,1,,,,,,
luocha,base_death_wish,6,1.6,1,,,,,,
luocha,base_death_wish,7,1.7,1,,,,,,
luocha,base_death_wish,8,1.8,1,,,,,,
luocha,base_death_wish,9,1.9,1,,,,,,
luocha,base_death_wish,10,2,1,,,,,,
luocha,base_death_wish,11,2.08,1,,,,,,
luocha,base_death_wish,12,2.16,1,,,,,,
luocha,base_death_wish,13,2.24,1,,,,,,
luocha,base_death_wish,14,2.32,1,,,,,,
luocha,base_death_wish,15,2.4,1,,,,,,
luocha,base_mercy_of_a_fool,1,,,,,,,,
luocha,base_prayer_of_abyss_flower,1,0.4,200,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,2,0.425,320,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,3,0.45,410,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,4,0.475,500,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,5,0.5,560,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,6,0.52,620,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,7,0.54,665,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,8,0.56,710,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,9,0.58,755,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,10,0.6,800,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,11,0.62,845,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,12,0.64,890,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,13,0.66,935,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,14,0.68,980,0.5,2,,,,
luocha,base_prayer_of_abyss_flower,15,0.7,1025,0.5,2,,,,
luocha,base_thorns_of_the_abyss,1,0.5,,,,,,,
luocha,base_thorns_of_the_abyss,2,0.6,,,,,,,
luocha,base_thorns_of_the_abyss,3,0.7,,,,,,,
luocha,base_thorns_of_the_abyss,4,0.8,,,,,,,
luocha,base_thorns_of_the_abyss,5,0.9,,,,,,,
luocha,base_thorns_of_the_abyss,6,1,,,,,,,
luocha,base_thorns_of_the_abyss,7,1.1,,,,,,,
luocha,base_thorns_of_the_abyss,8,1.2,,,,,,,
luocha,base_thorns_of_the_abyss,9,1.3,,,,,,,
luocha,base_thorns_of_the_abyss,10,1.4,,,,,,,
lynx,base_chocolate_energy_bar,1,2,,,,,,,
lynx,base_ice_crampon_technique,1,0.25,,,,,,,
lynx,base_ice_crampon_technique,2,0.3,,,,,,,
lynx,base_ice_crampon_technique,3,0.35,,,,,,,
lynx,base_ice_crampon_technique,4,0.4,,,,,,,
lynx,base_ice_crampon_technique,5,0.45,,,,,,,
lynx,base_ice_crampon_technique,6,0.5,,,,,,,
lynx,base_ice_crampon_technique,7,0.55,,,,,,,
lynx,base_ice_crampon_technique,8,0.6,,,,,,,
lynx,base_ice_crampon_technique,9,0.65,,,,,,,
lynx,base_ice_crampon_technique,10,0.7,,,,,,,
lynx,base_outdoor_survival_experience,1,2,0.024,24,0.03,30,,,
lynx,base_outdoor_survival_experience,2,2,0.0255,38.4,0.031875,48,,,
lynx,base_outdoor_survival_experience,3,2,0.027,49.2,0.03375,61.5,,,
lynx,base_outdoor_survival_experience,4,2,0.0285,60,0.035625,75,,,
lynx,base_outdoor_survival_experience,5,2,0.03,67.2,0.0375,84,,,
lynx,base_outdoor_survival_experience,6,2,0.0312,74.4,0.039,93,,,
lynx,base_outdoor_survival_experience,7,2,0.0324,79.8,0.0405,99.75,,,
lynx,base_outdoor_survival_experience,8,2,0.0336,85.2,0.042,106.5,,,
lynx,base_outdoor_survival_experience,9,2,0.0348,90.6,0.0435,113.25,,,
lynx,base_outdoor_survival_experience,10,2,0.036,96,0.045,120,,,
lynx,base_outdoor_survival_experience,11,2,0.0372,101.4,0.0465,126.75,,,
lynx,base_outdoor_survival_experience,12,2,0.0384,106.8,0.048,133.5,,,
lynx,base_outdoor_survival_experience,13,2,0.0396,112.2,0.0495,140.25,,,
lynx,base_outdoor_survival_experience,14,2,0.0408,117.6,0.051,147,,,
lynx,base_outdoor_survival_experience,15,2,0.042,123,0.0525,153.75,,,
lynx,base_salted_camping_cans,1,0.05,50,2,0.08,80,5,,
lynx,base_salted_camping_cans,2,0.0525,80,2,0.085,128,5,,
lynx,base_salted_camping_cans,3,0.055,102.5,2,0.09,164,5,,
lynx,base_salted_camping_cans,4,0.0575,125,2,0.095,200,5,,
lynx,base_salted_camping_cans,5,0.06,140,2,0.1,224,5,,
lynx,base_salted_camping_cans,6,0.0625,155,2,0.104,248,5,,
lynx,base_salted_camping_cans,7,0.065625,166.25,2,0.108,266,5,,
lynx,base_salted_camping_cans,8,0.06875,177.5,2,0.112,284,5,,
lynx,base_salted_camping_cans,9,0.071875,188.75,2,0.116,302,5,,
lynx,base_salted_camping_cans,10,0.075,200,2,0.12,320,5,,
lynx,base_salted_camping_cans,11,0.0775,211.25,2,0.124,338,5,,
lynx,base_salted_camping_cans,12,0.08,222.5,2,0.128,356,5,,
lynx,base_salted_camping_cans,13,0.0825,233.75,2,0.132,374,5,,
lynx,base_salted_camping_cans,14,0.085,245,2,0.136,392,5,,
lynx,base_salted_camping_cans,15,0.0875,256.25,2,0.14,410,5,,
lynx,base_snowfield_first_aid,1,1,0.09,90,,,,,
lynx,base_snowfield_first_aid,2,1,0.095625,144,,,,,
lynx,base_snowfield_first_aid,3,1,0.10125,184.5,,,,,
lynx,base_snowfield_first_aid,4,1,0.106875,225,,,,,
lynx,base_snowfield_first_aid,5,1,0.1125,252,,,,,
lynx,base_snowfield_first_aid,6,1,0.117,279,,,,,
lynx,base_snowfield_first_aid,7,1,0.1215,299.25,,,,,
lynx,base_snowfield_first_aid,8,1,0.126,319.5,,,,,
lynx,base_snowfield_first_aid,9,1,0.1305,339.75,,,,,
lynx,base_snowfield_first_aid,10,1,0.135,360,,,,,
lynx,base_snowfield_first_aid,11,1,0.1395,380.25,,,,,
lynx,base_snowfield_first_aid,12,1,0.144,400.5,,,,,
lynx,base_snowfield_first_aid,13,1,0.1485,420.75,,,,,
lynx,base_snowfield_first_aid,14,1,0.153,441,,,,,
lynx,base_snowfield_first_aid,15,1,0.1575,461.25,,,,,
march_7th_hunt,base_feast_in_one_go,1,3,30,,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,1,1.44,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,2,1.536,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,3,1.632,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,4,1.728,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,5,1.824,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,6,1.92,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,7,2.04,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,8,2.16,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,9,2.28,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,10,2.4,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,11,2.496,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,12,2.592,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,13,2.688,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,14,2.784,2,0.2,,,,,
march_7th_hunt,base_march_7th_the_apex_heroine,15,2.88,2,0.2,,,,,
march_7th_hunt,base_master_i_ve_ascended,1,7,0.4,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,2,7,0.44,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,3,7,0.48,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,4,7,0.52,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,5,7,0.56,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,6,7,0.6,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,7,7,0.65,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,8,7,0.7,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,9,7,0.75,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,10,7,0.8,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,11,7,0.84,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,12,7,0.88,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,13,7,0.92,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,14,7,0.96,10,,,,,
march_7th_hunt,base_master_i_ve_ascended,15,7,1,10,,,,,
march_7th_hunt,base_master_it_s_tea_time,1,0.06,0.1,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,2,0.064,0.11,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,3,0.068,0.12,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,4,0.072,0.13,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,5,0.076,0.14,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,6,0.08,0.15,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,7,0.085,0.1625,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,8,0.09,0.175,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,9,0.095,0.1875,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,10,0.1,0.2,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,11,0.104,0.21,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,12,0.108,0.22,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,13,0.112,0.23,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,14,0.116,0.24,1,,,,,
march_7th_hunt,base_master_it_s_tea_time,15,0.12,0.25,1,,,,,
march_7th_hunt,base_my_sword_zaps_demons,1,0.5,1,,,,,,
march_7th_hunt,base_my_sword_zaps_demons,2,0.6,1,,,,,,
march_7th_hunt,base_my_sword_zaps_demons,3,0.7,1,,,,,,
march_7th_hunt,base_my_sword_zaps_demons,4,0.8,1,,,,,,
march_7th_hunt,base_my_sword_zaps_demons,5,0.9,1,,,,,,
march_7th_hunt,base_my_sword_zaps_demons,6,1,1,,,,,,
march_7th_hunt,base_my_sword_zaps_demons,7,1.1,1,,,,,,
march_7th_hunt,base_my_sword_zaps_demons,8,1.2,1,,,,,,
march_7th_hunt,base_my_sword_zaps_demons,9,1.3,1,,,,,,
march_7th_hunt,base_my_sword_zaps_demons,10,1.4,1,,,,,,
march_7th_hunt,enhanced_brows_be_smitten_heart_be_bitten,1,0.4,0.6,3,3,,,,
march_7th_hunt,enhanced_brows_be_smitten_heart_be_bitten,2,0.48,0.6,3,3,,,,
march_7th_hunt,enhanced_brows_be_smitten_heart_be_bitten,3,0.56,0.6,3,3,,,,
march_7th_hunt,enhanced_brows_be_smitten_heart_be_bitten,4,0.64,0.6,3,3,,,,
march_7th_hunt,enhanced_brows_be_smitten_heart_be_bitten,5,0.72,0.6,3,3,,,,
march_7th_hunt,enhanced_brows_be_smitten_heart_be_bitten,6,0.8,0.6,3,3,,,,
march_7th_hunt,enhanced_brows_be_smitten_heart_be_bitten,7,0.88,0.6,3,3,,,,
march_7th_hunt,enhanced_brows_be_smitten_heart_be_bitten,8,0.96,0.6,3,3,,,,
march_7th_hunt,enhanced_brows_be_smitten_heart_be_bitten,9,1.04,0.6,3,3,,,,
march_7th_hunt,enhanced_brows_be_smitten_heart_be_bitten,10,1.12,0.6,3,3,,,,
